eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIN12398,LCAIN12398-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.985525,0.6038250000000001,59.79148699253434,8,"L.E-RAB.AbnormRel.Radio.DRBReset: recent=1.75, baseline=0.50, change=250.00% | L.E-RAB.AbnormRel: recent=22.50, baseline=12.25, change=83.67% | L.E-RAB.AbnormRel.Radio: recent=22.25, baseline=12.25, change=81.63% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=8.75, baseline=4.50, change=94.44% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=11.25, baseline=6.75, change=66.67%",DRB Reset,L.E-RAB.AbnormRel.Radio.DRBReset,DRB reset drops increased.,Check DRB integrity and radio link.,"Check DRB integrity and radio link. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check signaling radio bearer issues. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN12865,LCAIN12865-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.8311,0.5727249999999999,57.161438237659304,3,"L.E-RAB.AbnormRel.MME: recent=51.50, baseline=33.75, change=52.59% | RRC Connection Drop Rate%: recent=0.42, baseline=0.32, change=32.23% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=22.25, baseline=17.50, change=27.14%",MME Drop Issue,L.E-RAB.AbnormRel.MME,MME-related abnormal releases increased.,"Check core network, MME, S1 signaling, and S1 reset counters.","Check core network, MME, S1 signaling, and S1 reset counters. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN10132,LCAIN10132-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.6413500000000001,0.42927499999999996,47.16595233760606,5,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=8.25, baseline=4.75, change=73.68% | RRC Connection Drop Rate%: recent=0.28, baseline=0.19, change=47.94% | L.E-RAB.AbnormRel: recent=10.50, baseline=7.75, change=35.48% | L.E-RAB.AbnormRel.Radio: recent=10.25, baseline=7.75, change=32.26% | L.E-RAB.AbnormRel.MME: recent=27.25, baseline=21.25, change=28.24%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10827,LCAIN10827-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.8507499999999999,0.5665749999999999,46.79376076565103,7,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=3.50, baseline=0.75, change=366.67% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=24.50, baseline=13.00, change=88.46% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=21.00, baseline=11.50, change=82.61% | RRC Connection Drop Rate%: recent=0.47, baseline=0.32, change=45.13% | L.E-RAB.AbnormRel: recent=85.50, baseline=60.00, change=42.50%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check DRB integrity and radio link. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN11651,LCAIN11651-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.49992499999999995,0.3559,43.191993651100645,8,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=1.25, baseline=0.50, change=150.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=7.50, baseline=4.25, change=76.47% | L.E-RAB.AbnormRel.Radio: recent=21.50, baseline=14.75, change=45.76% | L.E-RAB.AbnormRel: recent=21.75, baseline=15.25, change=42.62% | RRC Connection Drop Rate%: recent=0.27, baseline=0.19, change=39.00%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN12071,LCAIN12071-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.08015,0.8024,40.420833880016076,3,"RRC Connection Drop Rate%: recent=0.54, baseline=0.30, change=81.32% | L.E-RAB.AbnormRel.HOFailure: recent=0.50, baseline=0.25, change=100.00% | (HU) RRC Reestablish Ratio(%): recent=4.76, baseline=3.92, change=21.21%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check neighbors, missing neighbors, A3 offset, CIO, TTT, and PCI issues. | Check radio link failures and re-establishment triggers."
LCAIN12476,LCAIN12476-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.727425,1.238425,37.17834542206474,2,"RRC Connection Drop Rate%: recent=0.38, baseline=0.26, change=45.49% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=13.00, baseline=10.75, change=20.93%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN10859,LCAIN10859-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.037475,1.567175,37.15022874700868,4,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=2.00, baseline=1.25, change=60.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=5.00, baseline=3.75, change=33.33% | RRC Reestablish Failures(times): recent=10.50, baseline=8.00, change=31.25% | L.RRC.ReEstFail.Rej: recent=10.50, baseline=8.00, change=31.25%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check coverage and RLF causes. | Check network admission and context."
LCAIN12837,LCAIN12837-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.5142249999999999,0.37262500000000004,33.33731998619799,2,"L.E-RAB.AbnormRel.MME: recent=9.25, baseline=3.75, change=146.67% | (HU) RRC Reestablish Ratio(%): recent=1.34, baseline=1.05, change=27.99%",MME Drop Issue,L.E-RAB.AbnormRel.MME,MME-related abnormal releases increased.,"Check core network, MME, S1 signaling, and S1 reset counters.","Check core network, MME, S1 signaling, and S1 reset counters. | Check radio link failures and re-establishment triggers."
LCAIN10634,LCAIN10634-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.04935,0.834325,23.815200244523066,8,"L.E-RAB.AbnormRel.HOFailure: recent=1.25, baseline=0.50, change=150.00% | (HU) RRC Reestablish Ratio(%): recent=5.19, baseline=3.47, change=49.71% | RRC Reestablish Failures(times): recent=85.50, baseline=61.50, change=39.02% | RRC Connection Drop Rate%: recent=0.37, baseline=0.28, change=31.08% | L.RRC.ReEstFail.Rej: recent=79.00, baseline=55.00, change=43.64%",HO Related Drop,L.E-RAB.AbnormRel.HOFailure,Abnormal releases related to HO failure increased.,"Check neighbors, missing neighbors, A3 offset, CIO, TTT, and PCI issues.","Check neighbors, missing neighbors, A3 offset, CIO, TTT, and PCI issues. | Check radio link failures and re-establishment triggers. | Check coverage and RLF causes. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check network admission and context."
LCAIN12901,LCAIN12901-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,23.05455,66.292525,63.11739945128723,4,"RACH Contention-Based Failures: recent=7687.25, baseline=1180.25, change=551.32% | RACH Setup Failed Number: recent=7961.50, baseline=1716.75, change=363.75% | RACH_att: recent=9717.50, baseline=3424.00, change=183.81% | RACH Contention-Based SR: recent=11.66, baseline=43.96, change=73.47%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10509,LCAIN10509-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,47.1883,74.245325,33.97308156660473,4,"RACH Setup Failed Number: recent=35535.25, baseline=11440.50, change=210.61% | RACH Contention-Based Failures: recent=33701.50, baseline=9598.25, change=251.12% | RACH_att: recent=63714.75, baseline=35504.50, change=79.46% | RACH Contention-Based SR: recent=41.99, baseline=69.64, change=39.71%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10109,LCAIN10109-7,7,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,60.717825000000005,88.961325,31.19042828460364,5,"RACH Setup Failed Number: recent=7583.75, baseline=1313.75, change=477.26% | RACH Contention-Based Failures: recent=6619.50, baseline=1038.00, change=537.72% | RACH_att: recent=16501.50, baseline=8547.50, change=93.06% | RACH Contention-Based SR: recent=52.12, baseline=86.99, change=40.08% | RACH Non-Contention-Based SR: recent=66.56, baseline=78.87, change=15.61%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN11982,LCAIN11982-7,7,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,50.073325000000004,65.17415,23.27772954113351,4,"RACH Setup Failed Number: recent=26949.25, baseline=11657.50, change=131.18% | RACH Contention-Based Failures: recent=24784.50, baseline=10414.75, change=137.97% | RACH_att: recent=49524.75, baseline=29393.50, change=68.49% | RACH Contention-Based SR: recent=31.81, baseline=49.58, change=35.85%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10494,LCAIN10494-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,69.4183,84.46770000000001,19.54452479604788,5,"RACH Setup Failed Number: recent=11109.00, baseline=4211.00, change=163.81% | RACH Contention-Based Failures: recent=7099.75, baseline=2439.00, change=191.09% | RACH_att: recent=23226.25, baseline=12363.50, change=87.86% | RACH Contention-Based SR: recent=49.15, baseline=78.29, change=37.22% | RACH Non-Contention-Based SR: recent=56.02, baseline=64.38, change=12.98%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIE10001,LCAIE10001-6,6,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,78.590475,89.58307500000001,13.227673643968124,5,"RACH Setup Failed Number: recent=42629.75, baseline=18053.00, change=136.14% | RACH Contention-Based Failures: recent=22585.75, baseline=8401.50, change=168.83% | RACH Contention-Based SR: recent=52.58, baseline=78.85, change=33.31% | RACH_att: recent=105664.50, baseline=71580.75, change=47.62% | RACH Non-Contention-Based SR: recent=65.88, baseline=76.07, change=13.40%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion. | Check access load, coverage, PRACH capacity, and random access configuration. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN10110,LCAIN10110-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,79.239375,90.3885,12.556596250087674,4,"RACH Contention-Based Failures: recent=804.50, baseline=250.75, change=220.84% | RACH Setup Failed Number: recent=1298.50, baseline=880.00, change=47.56% | RACH_att: recent=3804.50, baseline=2655.00, change=43.30% | RACH Contention-Based SR: recent=68.05, baseline=82.61, change=17.63%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10370,LCAIN10370-6,6,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,81.536725,92.0394,12.363197435795914,3,"RACH Contention-Based Failures: recent=1553.50, baseline=641.00, change=142.36% | RACH Setup Failed Number: recent=2339.75, baseline=1435.00, change=63.05% | RACH Contention-Based SR: recent=74.38, baseline=88.22, change=15.68%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10494,LCAIN10494-1,1,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,81.782875,92.345,11.878206801928174,5,"RACH Setup Failed Number: recent=9256.75, baseline=2129.50, change=334.69% | RACH Contention-Based Failures: recent=4864.25, baseline=1070.25, change=354.50% | RACH_att: recent=25845.75, baseline=10553.50, change=144.90% | RACH Non-Contention-Based SR: recent=57.71, baseline=85.51, change=32.50% | RACH Contention-Based SR: recent=68.48, baseline=83.62, change=18.11%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check HO-related RACH, target cell access, and PRACH settings. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIE10001,LCAIE10001-2,2,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,83.28922499999999,93.947475,11.252157062540427,4,"RACH Setup Failed Number: recent=13199.75, baseline=4336.75, change=204.37% | RACH Contention-Based Failures: recent=3315.25, baseline=995.25, change=233.11% | RACH Non-Contention-Based SR: recent=26.46, baseline=47.35, change=44.13% | RACH Contention-Based SR: recent=52.35, baseline=90.59, change=42.21%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check HO-related RACH, target cell access, and PRACH settings. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10855,LCAIN10855-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,71.693625,79.955475,9.543414730047452,1,"RACH Contention-Based SR: recent=49.35, baseline=74.16, change=33.46%",Contention-Based RACH SR Drop,RACH Contention-Based SR,Contention-based RACH success rate decreased.,"Check PRACH configuration, root sequence planning, and access congestion.","Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10496,LCAIN10496-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,84.5818,92.598375,9.446415483611473,3,"RACH Contention-Based Failures: recent=5429.50, baseline=2523.75, change=115.14% | RACH Setup Failed Number: recent=8764.25, baseline=7116.75, change=23.15% | RACH Contention-Based SR: recent=77.29, baseline=87.93, change=12.10%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN12265,LCAIN12265-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,79.597025,89.8288,9.30258313237821,4,"RACH Contention-Based Failures: recent=29965.00, baseline=11694.25, change=156.24% | RACH Setup Failed Number: recent=38436.75, baseline=18852.25, change=103.88% | RACH_att: recent=144616.50, baseline=114962.25, change=25.79% | RACH Contention-Based SR: recent=70.78, baseline=84.69, change=16.43%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10989,LCAIN10989-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,73.136025,84.14127500000001,8.57327196683638,4,"RACH Setup Failed Number: recent=6614.25, baseline=3644.00, change=81.51% | RACH Contention-Based Failures: recent=6391.00, baseline=3327.75, change=92.05% | RACH Contention-Based SR: recent=64.17, baseline=77.13, change=16.81% | RACH_att: recent=24195.75, baseline=20138.75, change=20.15%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion. | Check access load, coverage, PRACH capacity, and random access configuration."
LCAIN12053,LCAIN12053-6,6,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,80.268525,87.87965,7.887668355739757,4,"RACH Setup Failed Number: recent=8208.75, baseline=4250.50, change=93.12% | RACH Contention-Based Failures: recent=7645.00, baseline=3793.50, change=101.53% | RACH_att: recent=38131.50, baseline=30710.00, change=24.17% | RACH Contention-Based SR: recent=75.48, baseline=84.65, change=10.84%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN12251,LCAIN12251-7,7,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,56.403625,61.222899999999996,7.21649985183792,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10984,LCAIN10984-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,78.127825,83.17462499999999,6.150745468497206,1,"RACH Contention-Based Failures: recent=6889.75, baseline=5726.00, change=20.32%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load."
LCAIN13987,LCAIN13987-6,6,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.529025,3.8392,8.865791486197434,4,"E-RAB Drop Rate QCI 7: recent=0.02, baseline=0.01, change=65.58% | VoLTE Traffic (Erl)(Erl): recent=0.10, baseline=0.37, change=72.14% | DL Traffic QCI-1: recent=0.00, baseline=0.00, change=66.67% | L.Traffic.User.VoIP.Avg: recent=0.00, baseline=0.02, change=69.91%",QCI-7 Drop Issue,E-RAB Drop Rate QCI 7,"QCI-7 (ViLTE/Video) drop rate increased. NOTE: QCI-7 is video, not voice - for VoLTE voice, check QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1. | Check VoLTE user demand, IMS service, VoLTE coverage, and QCI-1 traffic. | Check VoLTE bearer traffic, IMS service, and VoLTE user behavior. | Check VoLTE traffic demand, service availability, and IMS registration behavior."
LCAIN12570,LCAIN12570-2,2,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.5408749999999998,3.79465,6.592704475720083,4,"DL Traffic QCI-1: recent=0.00, baseline=0.00, change=74.86% | VoLTE Traffic (Erl)(Erl): recent=0.27, baseline=1.05, change=74.44% | E-RAB Drop(ENB+MME)_Tot: recent=1.02, baseline=0.77, change=32.52% | L.Traffic.User.VoIP.Avg: recent=0.01, baseline=0.05, change=73.75%",QCI-1 DL Traffic Drop,DL Traffic QCI-1,QCI-1 DL traffic decreased.,"Check VoLTE bearer traffic, IMS service, and VoLTE user behavior.","Check VoLTE bearer traffic, IMS service, and VoLTE user behavior. | Check VoLTE user demand, IMS service, VoLTE coverage, and QCI-1 traffic. | Check VoLTE drops, radio quality, TNL/MME causes, and mobility. | Check VoLTE traffic demand, service availability, and IMS registration behavior."
LCAIN10752,LCAIN10752-7,7,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.63815,3.820575,5.7516789351277104,1,"L.Traffic.ActiveUser.DL.QCI.7: recent=0.00, baseline=0.00, change=44.44%",QCI-7 Active Users,L.Traffic.ActiveUser.DL.QCI.7,QCI-7 active users decreased.,Check VoLTE user demand.,Check VoLTE user demand.
LCAIN10968,LCAIN10968-6,6,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.6660000000000004,3.8251500000000003,5.470150482175656,2,"DL Traffic QCI-1: recent=0.00, baseline=0.00, change=24.53% | L.Traffic.ActiveUser.DL.QCI.7: recent=0.23, baseline=0.35, change=34.73%",QCI-1 DL Traffic Drop,DL Traffic QCI-1,QCI-1 DL traffic decreased.,"Check VoLTE bearer traffic, IMS service, and VoLTE user behavior.","Check VoLTE bearer traffic, IMS service, and VoLTE user behavior. | Check VoLTE user demand."
LCAIN13991,LCAIN13991-3,3,VoLTE KPIs,BA_Voice E2E VQI,VoLTE,5.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.7513,3.908275,5.139504165981281,2,"E-RAB Drop Rate QCI 7: recent=0.42, baseline=0.23, change=79.33% | DL Traffic QCI-1: recent=0.00, baseline=0.00, change=20.59%",QCI-7 Drop Issue,E-RAB Drop Rate QCI 7,"QCI-7 (ViLTE/Video) drop rate increased. NOTE: QCI-7 is video, not voice - for VoLTE voice, check QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1.","Check ViLTE/video bearer retainability and radio quality. For VoLTE voice, also check DL Traffic QCI-1. | Check VoLTE bearer traffic, IMS service, and VoLTE user behavior."
LCAIN12920,LCAIN12920-3,3,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,75.67935,97.142025,21.703874160634854,4,"RRC Connection Drop Rate%: recent=0.25, baseline=0.12, change=107.55% | L.RRC.ReEstFail.NoCntx: recent=4.75, baseline=2.50, change=90.00% | RRC Reestablish Failures(times): recent=4.75, baseline=3.00, change=58.33% | L.RRC.ReEstFail.Rej: recent=4.75, baseline=2.75, change=72.73%",RRC Drop Issue,RRC Connection Drop Rate%,RRC drops triggering re-establishment.,Check RRC drop causes.,"Check RRC drop causes. | Check context retention and source cell. | Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission."
LCAIN10692,LCAIN10692-6,6,RRC Re-establishment,RRC Reestablish Setup Success Rate(%),Mobility,10.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,73.8159,92.00524999999999,21.049038370169043,3,"RRC Reestablish Failures(times): recent=78.00, baseline=26.00, change=200.00% | L.RRC.ReEstFail.Rej: recent=77.50, baseline=26.00, change=198.08% | L.RRC.ReEstFail.NoCntx: recent=77.50, baseline=26.00, change=198.08%",Re-establishment Failure,RRC Reestablish Failures(times),RRC re-establishment failures increased.,"Check RLF causes, coverage, and re-establishment parameters.","Check RLF causes, coverage, and re-establishment parameters. | Check context availability and network admission. | Check context retention and source cell."
