eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIN10827,LCAIN10827-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.3422999999999998,0.9479000000000001,51.86114596403178,3,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=3.00, baseline=0.67, change=350.00% | RRC Connection Drop Rate%: recent=0.56, baseline=0.46, change=23.85% | L.E-RAB.AbnormRel.MME: recent=101.33, baseline=82.33, change=23.08%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10112_03-2-12-46,LCAIN10112-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.6144,0.4179,51.68230716411076,4,"L.RRC.ReEstFail.NoReply: recent=1.00, baseline=0.33, change=200.00% | (HU) RRC Reestablish Ratio(%): recent=0.65, baseline=0.47, change=38.95% | L.E-RAB.AbnormRel.MME: recent=56.33, baseline=42.33, change=33.07% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=9.33, baseline=7.67, change=21.74%",Re-establishment No Reply,L.RRC.ReEstFail.NoReply,Re-establishment no reply failures.,Check coverage and signaling.,"Check coverage and signaling. | Check radio link failures and re-establishment triggers. | Check core network, MME, S1 signaling, and S1 reset counters. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN12583,LCAIN12583-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.43860000000000005,0.2843,51.65418227215979,6,"L.RRC.ReEstFail.NoReply: recent=14.33, baseline=5.00, change=186.67% | (HU) RRC Reestablish Ratio(%): recent=5.09, baseline=2.16, change=135.63% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=3.00, baseline=2.00, change=50.00% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=30.67, baseline=22.67, change=35.29% | RRC Connection Drop Rate%: recent=0.19, baseline=0.14, change=30.39%",Re-establishment No Reply,L.RRC.ReEstFail.NoReply,Re-establishment no reply failures.,Check coverage and signaling.,"Check coverage and signaling. | Check radio link failures and re-establishment triggers. | Check DRB integrity and radio link. | Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN10650_Site_0650,LCAIN10650-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.5805666666666666,0.3777,48.929249119002435,8,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=27.67, baseline=16.67, change=66.00% | L.E-RAB.AbnormRel.MME: recent=30.00, baseline=16.67, change=80.00% | L.E-RAB.AbnormRel.Radio: recent=39.67, baseline=25.00, change=58.67% | L.E-RAB.AbnormRel: recent=40.33, baseline=26.00, change=55.13% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=7.67, baseline=4.67, change=64.29%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check core network, MME, S1 signaling, and S1 reset counters. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check signaling radio bearer issues."
LCAIN12865,LCAIN12865-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.8763333333333333,0.6338666666666667,48.25581395348837,2,"L.E-RAB.AbnormRel.MME: recent=51.67, baseline=38.33, change=34.78% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=27.00, baseline=21.33, change=26.56%",MME Drop Issue,L.E-RAB.AbnormRel.MME,MME-related abnormal releases increased.,"Check core network, MME, S1 signaling, and S1 reset counters.","Check core network, MME, S1 signaling, and S1 reset counters. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN12838,LCAIN12838-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.0540333333333334,1.3723333333333334,47.43616074484835,2,"(HU) RRC Reestablish Ratio(%): recent=4.34, baseline=2.19, change=98.28% | RRC Connection Drop Rate%: recent=0.34, baseline=0.22, change=50.56%",High Re-establishment,(HU) RRC Reestablish Ratio(%),RRC re-establishment ratio increased.,Check radio link failures and re-establishment triggers.,"Check radio link failures and re-establishment triggers. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN13984,LCAIN13984-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.7634,0.5087333333333334,46.68852459016394,1,"(HU) RRC Reestablish Ratio(%): recent=1.50, baseline=1.06, change=41.57%",High Re-establishment,(HU) RRC Reestablish Ratio(%),RRC re-establishment ratio increased.,Check radio link failures and re-establishment triggers.,Check radio link failures and re-establishment triggers.
LCAIN10859,LCAIN10859-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.0817,1.4516,45.53136372047124,3,"L.E-RAB.AbnormRel.Radio.SRBReset: recent=6.00, baseline=4.67, change=28.57% | RRC Reestablish Failures(times): recent=10.67, baseline=8.67, change=23.08% | L.RRC.ReEstFail.Rej: recent=10.67, baseline=8.67, change=23.08%",SRB Reset,L.E-RAB.AbnormRel.Radio.SRBReset,SRB reset drops increased.,Check signaling radio bearer issues.,Check signaling radio bearer issues. | Check coverage and RLF causes. | Check network admission and context.
LCAIN12223,LCAIN12223-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.308866666666667,1.5119333333333334,45.062057920726026,8,"L.E-RAB.AbnormRel.Radio.DRBReset: recent=1.67, baseline=0.33, change=400.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=13.00, baseline=3.33, change=290.00% | L.E-RAB.AbnormRel.Radio: recent=47.67, baseline=24.33, change=95.89% | L.E-RAB.AbnormRel: recent=48.67, baseline=25.67, change=89.61% | L.E-RAB.AbnormRel.Radio.UuNoReply: recent=0.67, baseline=0.33, change=100.00%",DRB Reset,L.E-RAB.AbnormRel.Radio.DRBReset,DRB reset drops increased.,Check DRB integrity and radio link.,"Check DRB integrity and radio link. | Check signaling radio bearer issues. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage holes, interference, and radio link quality."
LCAIN10594,LCAIN10594-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.3534,0.2457,43.23144104803494,9,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=21.00, baseline=6.33, change=231.58% | RRC Reestablish Failures(times): recent=24.67, baseline=11.67, change=111.43% | (HU) RRC Reestablish Ratio(%): recent=0.45, baseline=0.22, change=101.27% | L.E-RAB.AbnormRel: recent=35.33, baseline=20.33, change=73.77% | L.E-RAB.AbnormRel.Radio: recent=35.33, baseline=20.33, change=73.77%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage and RLF causes. | Check radio link failures and re-establishment triggers. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings."
LCAIN10118_CITY center,LCAIN10118-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.5863333333333333,0.4030333333333333,39.51048951048952,7,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=2.00, baseline=0.67, change=200.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=25.33, baseline=13.67, change=85.37% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=43.33, baseline=26.00, change=66.67% | L.E-RAB.AbnormRel.Radio: recent=76.00, baseline=47.33, change=60.56% | L.E-RAB.AbnormRel: recent=76.00, baseline=48.00, change=58.33%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10121_Site_137,LCAIN10121-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.243533333333333,1.6165,38.12729498164015,2,"RRC Connection Drop Rate%: recent=0.41, baseline=0.26, change=55.30% | L.E-RAB.AbnormRel.HOFailure: recent=6.00, baseline=3.67, change=63.64%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check neighbors, missing neighbors, A3 offset, CIO, TTT, and PCI issues."
LCAIN10106_EL-KATAMYA (BTS10),LCAIN10106-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.1133,1.4327333333333332,36.6873522458629,9,"L.E-RAB.AbnormRel.Radio.SRBReset: recent=6.33, baseline=1.67, change=280.00% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=2.33, baseline=1.00, change=133.33% | L.E-RAB.AbnormRel.HOFailure: recent=0.67, baseline=0.33, change=100.00% | RRC Connection Drop Rate%: recent=0.60, baseline=0.34, change=76.72% | L.E-RAB.AbnormRel: recent=38.33, baseline=27.00, change=41.98%",SRB Reset,L.E-RAB.AbnormRel.Radio.SRBReset,SRB reset drops increased.,Check signaling radio bearer issues.,"Check signaling radio bearer issues. | Check DRB integrity and radio link. | Check neighbors, missing neighbors, A3 offset, CIO, TTT, and PCI issues. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10581,LCAIN10581-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.5186666666666667,0.4199333333333333,28.597355457609545,7,"L.E-RAB.AbnormRel.Radio.DRBReset: recent=10.67, baseline=4.33, change=146.15% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=33.67, baseline=21.67, change=55.38% | L.E-RAB.AbnormRel: recent=56.67, baseline=39.67, change=42.86% | L.E-RAB.AbnormRel.Radio: recent=56.67, baseline=39.67, change=42.86% | RRC Connection Drop Rate%: recent=0.34, baseline=0.25, change=35.04%",DRB Reset,L.E-RAB.AbnormRel.Radio.DRBReset,DRB reset drops increased.,Check DRB integrity and radio link.,"Check DRB integrity and radio link. | Check uplink coverage, UL interference, UE power, and timing advance. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN12892,LCAIN12892-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.4805,1.0902999999999998,28.42351369405478,4,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=17.33, baseline=7.67, change=126.09% | L.E-RAB.AbnormRel.Radio: recent=18.33, baseline=9.67, change=89.66% | L.E-RAB.AbnormRel: recent=19.00, baseline=10.67, change=78.13% | RRC Connection Drop Rate%: recent=0.25, baseline=0.17, change=45.97%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN12900,LCAIN12900-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.8717,1.4549,22.123104371097234,6,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=16.67, baseline=11.33, change=47.06% | RRC Connection Drop Rate%: recent=0.40, baseline=0.28, change=40.72% | L.E-RAB.AbnormRel: recent=25.67, baseline=18.67, change=37.50% | L.E-RAB.AbnormRel.Radio: recent=25.33, baseline=18.67, change=35.71% | L.E-RAB.AbnormRel.MME: recent=108.67, baseline=76.67, change=41.74%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10493,LCAIN10493-7,7,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN10493,LCAIN10493-6,6,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN10493,LCAIN10493-5,5,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN10493,LCAIN10493-3,3,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN10493,LCAIN10493-2,2,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN10493,LCAIN10493-1,1,Availability,Availability,Availability,1.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,21.363799999999998,99.96526666666666,81.7419,3,"L.Cell.Unavail.Dur.Sys.S1Fail(s): recent=67940.00, baseline=28.33, change=239688.24% | (HU) Cell Unavail Time (s): recent=67941.67, baseline=30.00, change=226372.22% | L.Cell.Unavail.Dur.Sys(s): recent=67941.67, baseline=30.00, change=226372.22%",S1 Failure Unavailability,L.Cell.Unavail.Dur.Sys.S1Fail(s),S1 failure unavailability duration increased.,"Check S1 link, MME connection, transmission, and core network alarms.","Check S1 link, MME connection, transmission, and core network alarms. | Check outage, alarms, power, transmission, and site status. | Check system faults, board alarms, transmission, and eNodeB health."
LCAIN12921,LCAIN12921-1,1,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,18.429100000000002,61.558366666666664,69.02584971283665,5,"RACH Setup Failed Number: recent=42473.33, baseline=6477.00, change=555.76% | RACH Contention-Based Failures: recent=40875.33, baseline=5201.33, change=685.86% | RACH_att: recent=49952.67, baseline=13628.00, change=266.54% | RACH Contention-Based SR: recent=7.73, baseline=35.21, change=78.06% | RACH Non-Contention-Based SR: recent=72.16, baseline=77.40, change=6.77%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN12901,LCAIN12901-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,22.122933333333332,66.1082,64.90516564379115,4,"RACH Contention-Based Failures: recent=8671.00, baseline=1285.33, change=574.61% | RACH Setup Failed Number: recent=8959.33, baseline=1963.67, change=356.26% | RACH_att: recent=10827.67, baseline=3695.67, change=192.98% | RACH Contention-Based SR: recent=9.89, baseline=46.73, change=78.85%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10509,LCAIN10509-5,5,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,49.9947,79.10173333333334,32.91203724361548,4,"RACH Setup Failed Number: recent=33371.33, baseline=8673.00, change=284.77% | RACH Contention-Based Failures: recent=31152.67, baseline=6913.33, change=350.62% | RACH_att: recent=62443.67, baseline=32746.67, change=90.69% | RACH Contention-Based SR: recent=44.22, baseline=74.97, change=41.02%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10109,LCAIN10109-7,7,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,63.06980000000001,87.35079999999999,29.1553602688664,5,"RACH Setup Failed Number: recent=6237.33, baseline=1516.33, change=311.34% | RACH Contention-Based Failures: recent=5318.67, baseline=1230.33, change=332.29% | RACH_att: recent=14433.00, baseline=8921.00, change=61.79% | RACH Contention-Based SR: recent=54.06, baseline=85.10, change=36.47% | RACH Non-Contention-Based SR: recent=67.21, baseline=79.07, change=14.99%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN10513_Site_513,LCAIN10513-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,61.61553333333334,78.78620000000001,23.3136153435305,2,"RACH Contention-Based Failures: recent=2582.00, baseline=1745.67, change=47.91% | RACH Contention-Based SR: recent=38.03, baseline=60.65, change=37.29%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN12223,LCAIN12223-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,68.01833333333333,88.63870000000001,21.647693001083027,4,"RACH Contention-Based Failures: recent=7766.33, baseline=2230.00, change=248.27% | RACH Setup Failed Number: recent=10996.33, baseline=4174.67, change=163.41% | RACH Contention-Based SR: recent=54.49, baseline=83.06, change=34.40% | RACH_att: recent=25135.67, baseline=19570.00, change=28.44%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check PRACH configuration, root sequence planning, and access congestion. | Check access load, coverage, PRACH capacity, and random access configuration."
LCAIE10001,LCAIE10001-6,6,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,77.95613333333333,89.0169,14.636864702179647,5,"RACH Setup Failed Number: recent=46711.00, baseline=21721.67, change=115.04% | RACH Contention-Based Failures: recent=24783.67, baseline=10068.00, change=146.16% | RACH Contention-Based SR: recent=51.32, baseline=77.24, change=33.55% | RACH_att: recent=113558.33, baseline=82434.00, change=37.76% | RACH Non-Contention-Based SR: recent=65.09, baseline=74.78, change=12.96%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion. | Check access load, coverage, PRACH capacity, and random access configuration. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN12046,LCAIN12046-6,6,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,68.6814,83.226,14.406651060622261,3,"RACH Setup Failed Number: recent=15309.67, baseline=7599.00, change=101.47% | RACH Contention-Based Failures: recent=14978.00, baseline=7177.33, change=108.68% | RACH Contention-Based SR: recent=65.19, baseline=80.87, change=19.40%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN10110,LCAIN10110-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,77.40156666666667,89.76483333333334,13.689948477855445,4,"RACH Contention-Based Failures: recent=913.33, baseline=276.67, change=230.12% | RACH Setup Failed Number: recent=1263.00, baseline=893.33, change=41.38% | RACH_att: recent=4027.67, baseline=2795.00, change=44.10% | RACH Contention-Based SR: recent=66.95, baseline=82.86, change=19.20%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check access load, coverage, PRACH capacity, and random access configuration. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIN12255,LCAIN12255-7,7,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,74.33136666666667,83.7041,13.219946499599535,2,"RACH Contention-Based Failures: recent=18879.33, baseline=13426.33, change=40.61% | RACH Contention-Based SR: recent=62.83, baseline=75.55, change=16.84%",Contention-Based RACH Failure,RACH Contention-Based Failures,Contention-based RACH failures increased.,"Check preamble congestion, PRACH configuration, root sequence, and access load.","Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion."
LCAIE10001,LCAIE10001-2,2,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,82.7278,93.83166666666666,12.61894386645605,4,"RACH Setup Failed Number: recent=13792.67, baseline=5208.33, change=164.82% | RACH Contention-Based Failures: recent=3503.67, baseline=1166.67, change=200.31% | RACH Contention-Based SR: recent=49.96, baseline=90.34, change=44.70% | RACH Non-Contention-Based SR: recent=27.06, baseline=44.19, change=38.77%",RACH Setup Failures,RACH Setup Failed Number,RACH setup failures increased.,"Check PRACH parameters, root sequence planning, coverage, interference, and access load.","Check PRACH parameters, root sequence planning, coverage, interference, and access load. | Check preamble congestion, PRACH configuration, root sequence, and access load. | Check PRACH configuration, root sequence planning, and access congestion. | Check HO-related RACH, target cell access, and PRACH settings."
LCAIN10984,LCAIN10984-3,3,RACH Success Rate,(HU) RACH Success Rate(%),Accessibility,5.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,76.87669999999999,82.7411,6.469091549563963,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
